,WT,P3 KD,P3 OE,P10 KD,P10 OE,P11 KD,P11 OE,P12 KD,P12 OE,P13 KD,P13 OE,P15 KD,P15 OE,P16 KD,P16 OE,P17 KD,P17 OE,P18 KD,P18 OE,P19 KD,P19 OE
0,10.340681362725451,10.280561122244489,10.400801603206414,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,14.66933867735471,8.176352705410823,10.340681362725451,10.340681362725451,11.963927855711423,10.04008016032064,10.340681362725451,10.340681362725451,10.04008016032064,11.963927855711423,10.94188376753507,10.04008016032064,10.340681362725451,10.340681362725451
1,11.843687374749498,11.843687374749498,12.024048096192384,11.843687374749498,11.843687374749498,11.843687374749498,11.843687374749498,18.276553106212425,7.935871743486974,12.80561122244489,11.723446893787576,15.210420841683367,10.641282565130261,11.843687374749498,11.843687374749498,10.641282565130261,15.210420841683367,11.843687374749498,11.723446893787576,11.90380761523046,11.843687374749498
2,11.963927855711423,11.90380761523046,12.384769539078157,11.963927855711423,11.963927855711423,11.963927855711423,11.963927855711423,18.336673346693384,8.056112224448897,13.1062124248497,11.783567134268537,15.030060120240481,10.821643286573146,11.963927855711423,11.963927855711423,10.821643286573146,15.030060120240481,11.963927855711423,11.783567134268537,12.024048096192384,11.90380761523046
3,9.97995991983968,9.97995991983968,9.97995991983968,10.881763527054108,9.859719438877756,9.859719438877756,10.761523046092185,13.40681362725451,8.957915831663327,9.97995991983968,9.97995991983968,9.97995991983968,9.919839679358718,9.97995991983968,9.97995991983968,9.919839679358718,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
4,10.521042084168336,10.521042084168336,10.5811623246493,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,15.330661322645291,8.356713426853707,11.24248496993988,10.460921843687375,11.723446893787576,10.280561122244489,10.521042084168336,10.521042084168336,10.280561122244489,11.723446893787576,11.002004008016032,10.280561122244489,10.521042084168336,10.521042084168336
5,9.559118236472946,9.138276553106213,12.50501002004008,9.559118236472946,9.559118236472946,9.559118236472946,9.559118236472946,13.346693386773548,8.176352705410823,12.625250501002004,8.71743486973948,9.559118236472946,9.498997995991983,9.559118236472946,9.559118236472946,9.498997995991983,9.559118236472946,9.559118236472946,9.559118236472946,9.559118236472946,9.559118236472946
6,10.220440881763526,10.220440881763526,10.280561122244489,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,14.308617234468937,8.476953907815632,10.220440881763526,10.220440881763526,11.843687374749498,9.919839679358718,10.220440881763526,10.220440881763526,9.919839679358718,11.843687374749498,10.881763527054108,9.919839679358718,10.220440881763526,10.220440881763526
7,11.122244488977957,11.122244488977957,11.24248496993988,11.122244488977957,11.122244488977957,11.122244488977957,11.122244488977957,16.893787575150302,7.515030060120241,11.122244488977957,11.122244488977957,12.50501002004008,10.340681362725451,11.122244488977957,11.24248496993988,10.340681362725451,12.50501002004008,11.122244488977957,10.881763527054108,11.24248496993988,11.122244488977957
8,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,14.068136272545091,9.498997995991983,10.5811623246493,10.521042084168336,12.024048096192384,10.220440881763526,10.521042084168336,10.521042084168336,10.220440881763526,12.024048096192384,11.24248496993988,10.280561122244489,10.521042084168336,10.521042084168336
9,11.182364729458918,11.122244488977957,11.362725450901802,11.182364729458918,11.182364729458918,11.182364729458918,11.182364729458918,15.691382765531063,8.71743486973948,12.80561122244489,10.881763527054108,13.707414829659319,10.280561122244489,11.182364729458918,11.182364729458918,10.280561122244489,13.707414829659319,11.182364729458918,11.002004008016032,11.182364729458918,11.182364729458918
10,11.24248496993988,11.122244488977957,12.50501002004008,11.24248496993988,11.24248496993988,11.24248496993988,11.24248496993988,17.555110220440884,7.394789579158316,12.264529058116233,11.122244488977957,14.128256513026052,10.280561122244489,11.24248496993988,11.24248496993988,10.280561122244489,14.128256513026052,11.422845691382767,10.641282565130261,11.24248496993988,11.24248496993988
11,10.881763527054108,10.881763527054108,11.182364729458918,10.94188376753507,10.881763527054108,10.881763527054108,10.94188376753507,15.330661322645291,8.41683366733467,12.204408817635272,10.701402805611222,13.16633266533066,10.04008016032064,10.881763527054108,10.881763527054108,10.04008016032064,13.16633266533066,10.94188376753507,10.761523046092185,10.881763527054108,10.881763527054108
12,10.641282565130261,10.460921843687375,12.204408817635272,11.663326653306614,10.521042084168336,10.521042084168336,11.663326653306614,14.428857715430862,9.498997995991983,10.641282565130261,10.641282565130261,12.084168336673347,10.340681362725451,10.641282565130261,10.641282565130261,10.340681362725451,12.084168336673347,11.302605210420841,10.340681362725451,10.641282565130261,10.641282565130261
13,10.400801603206414,10.400801603206414,10.641282565130261,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,15.571142284569138,7.034068136272546,10.400801603206414,10.400801603206414,10.521042084168336,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.521042084168336,10.460921843687375,10.400801603206414,10.400801603206414,10.400801603206414
14,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,15.270541082164328,8.176352705410823,10.94188376753507,10.460921843687375,11.663326653306614,10.160320641282565,10.521042084168336,10.521042084168336,10.160320641282565,11.663326653306614,10.94188376753507,10.220440881763526,10.521042084168336,10.521042084168336
15,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,14.849699398797595,7.9959919839679365,10.761523046092185,10.160320641282565,11.302605210420841,9.859719438877756,10.220440881763526,10.220440881763526,9.859719438877756,11.302605210420841,10.521042084168336,9.859719438877756,10.220440881763526,10.220440881763526
16,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,15.210420841683367,8.476953907815632,11.122244488977957,10.521042084168336,11.723446893787576,10.220440881763526,10.5811623246493,10.5811623246493,10.220440881763526,11.723446893787576,10.94188376753507,10.220440881763526,10.5811623246493,10.5811623246493
17,9.97995991983968,9.919839679358718,10.340681362725451,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,15.090180360721442,7.094188376753507,12.625250501002004,9.318637274549099,10.220440881763526,9.73947895791583,9.97995991983968,9.97995991983968,9.73947895791583,10.220440881763526,9.97995991983968,9.919839679358718,9.97995991983968,9.97995991983968
18,10.460921843687375,10.400801603206414,11.002004008016032,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,15.631262525050099,7.034068136272546,10.460921843687375,10.460921843687375,10.5811623246493,10.400801603206414,10.460921843687375,10.460921843687375,10.400801603206414,10.5811623246493,10.521042084168336,10.400801603206414,10.460921843687375,10.460921843687375
19,10.761523046092185,10.701402805611222,10.94188376753507,10.761523046092185,10.761523046092185,10.761523046092185,10.761523046092185,16.112224448897795,7.274549098196393,10.761523046092185,10.761523046092185,10.821643286573146,10.701402805611222,10.761523046092185,10.761523046092185,10.701402805611222,10.821643286573146,10.761523046092185,10.701402805611222,10.761523046092185,10.761523046092185
20,10.100200400801604,9.919839679358718,11.603206412825651,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,14.789579158316633,7.8156312625250495,10.160320641282565,10.04008016032064,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
21,11.002004008016032,11.002004008016032,11.182364729458918,11.002004008016032,11.002004008016032,11.002004008016032,11.002004008016032,16.953907815631265,7.274549098196393,11.002004008016032,11.002004008016032,13.827655310621243,10.160320641282565,11.002004008016032,11.002004008016032,10.160320641282565,13.827655310621243,11.362725450901802,10.340681362725451,11.002004008016032,11.002004008016032
22,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,14.969939879759519,7.094188376753507,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064
23,9.799599198396795,9.799599198396795,9.859719438877756,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,14.66933867735471,7.034068136272546,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795
24,10.521042084168336,10.400801603206414,11.182364729458918,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,16.052104208416832,7.274549098196393,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336
25,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,14.909819639278558,6.913827655310621,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756
26,9.859719438877756,9.559118236472946,11.90380761523046,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,14.66933867735471,7.214428857715431,9.859719438877756,9.799599198396795,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756
27,10.160320641282565,9.919839679358718,11.843687374749498,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,14.969939879759519,7.695390781563126,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
28,10.641282565130261,10.521042084168336,11.482965931863728,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,11.302605210420841,10.5811623246493,15.090180360721442,8.837675350701403,13.827655310621243,9.799599198396795,10.641282565130261,10.641282565130261,9.799599198396795,13.827655310621243,10.94188376753507,9.919839679358718,10.761523046092185,10.641282565130261
29,10.160320641282565,10.100200400801604,10.821643286573146,10.220440881763526,10.160320641282565,10.160320641282565,10.220440881763526,14.849699398797595,7.875751503006012,10.160320641282565,10.160320641282565,10.761523046092185,10.100200400801604,10.160320641282565,10.280561122244489,10.100200400801604,10.761523046092185,10.641282565130261,10.100200400801604,10.280561122244489,10.160320641282565
30,9.799599198396795,9.559118236472946,11.90380761523046,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,13.226452905811623,8.71743486973948,13.16633266533066,8.71743486973948,9.859719438877756,9.73947895791583,9.799599198396795,9.799599198396795,9.73947895791583,9.859719438877756,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795
31,10.100200400801604,9.919839679358718,11.783567134268537,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,14.909819639278558,7.635270541082164,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
32,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,14.849699398797595,7.034068136272546,9.859719438877756,9.859719438877756,9.859719438877756,9.799599198396795,9.859719438877756,9.859719438877756,9.799599198396795,9.859719438877756,9.859719438877756,9.799599198396795,9.859719438877756,9.859719438877756
33,10.340681362725451,10.340681362725451,10.400801603206414,10.400801603206414,10.340681362725451,10.340681362725451,10.400801603206414,15.511022044088177,7.454909819639279,10.340681362725451,10.340681362725451,10.400801603206414,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.400801603206414,10.400801603206414,10.340681362725451,10.340681362725451,10.340681362725451
34,9.919839679358718,9.799599198396795,11.362725450901802,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,14.66933867735471,7.515030060120241,9.97995991983968,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718
35,10.220440881763526,10.160320641282565,10.761523046092185,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,15.330661322645291,6.913827655310621,10.280561122244489,10.220440881763526,10.400801603206414,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.400801603206414,10.340681362725451,10.220440881763526,10.220440881763526,10.220440881763526
36,10.220440881763526,10.220440881763526,10.280561122244489,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,14.428857715430862,8.236472945891784,10.220440881763526,10.220440881763526,11.663326653306614,9.97995991983968,10.220440881763526,10.220440881763526,9.97995991983968,11.663326653306614,10.881763527054108,9.97995991983968,10.220440881763526,10.220440881763526
37,10.160320641282565,10.100200400801604,10.701402805611222,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,15.270541082164328,6.8537074148296595,10.160320641282565,10.160320641282565,10.340681362725451,10.100200400801604,10.160320641282565,10.160320641282565,10.100200400801604,10.340681362725451,10.280561122244489,10.100200400801604,10.160320641282565,10.160320641282565
38,10.160320641282565,10.160320641282565,10.220440881763526,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,14.308617234468937,8.176352705410823,10.160320641282565,10.160320641282565,11.603206412825651,9.919839679358718,10.160320641282565,10.160320641282565,9.919839679358718,11.603206412825651,10.761523046092185,9.919839679358718,10.160320641282565,10.160320641282565
39,11.24248496993988,11.122244488977957,12.444889779559118,13.647294589178356,10.821643286573146,10.821643286573146,13.587174348697395,15.150300601202407,10.100200400801604,11.24248496993988,11.24248496993988,12.745490981963929,10.821643286573146,11.24248496993988,11.24248496993988,10.821643286573146,12.745490981963929,11.783567134268537,10.881763527054108,11.24248496993988,11.24248496993988
40,10.821643286573146,10.821643286573146,10.94188376753507,10.94188376753507,10.821643286573146,10.821643286573146,10.94188376753507,17.13426853707415,7.094188376753507,10.821643286573146,10.821643286573146,12.985971943887774,10.400801603206414,10.821643286573146,10.821643286573146,10.460921843687375,12.925851703406813,11.543086172344688,10.460921843687375,10.881763527054108,10.821643286573146
41,10.04008016032064,9.258517034068138,13.947895791583166,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,15.270541082164328,7.094188376753507,10.04008016032064,10.04008016032064,11.24248496993988,9.859719438877756,9.919839679358718,11.062124248496994,9.859719438877756,11.182364729458918,11.062124248496994,9.859719438877756,11.062124248496994,9.919839679358718
42,10.04008016032064,9.258517034068138,13.947895791583166,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,15.270541082164328,7.034068136272546,10.04008016032064,10.04008016032064,11.302605210420841,9.799599198396795,9.859719438877756,11.122244488977957,9.799599198396795,11.302605210420841,11.122244488977957,9.799599198396795,11.122244488977957,9.859719438877756
43,9.919839679358718,9.67935871743487,11.963927855711423,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,13.46693386773547,8.657314629258517,13.40681362725451,8.71743486973948,10.04008016032064,9.799599198396795,9.919839679358718,9.919839679358718,9.799599198396795,10.04008016032064,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718
44,11.302605210420841,10.881763527054108,14.368737474949901,11.302605210420841,11.302605210420841,11.302605210420841,11.302605210420841,17.615230460921843,7.575150300601203,15.631262525050099,9.859719438877756,15.270541082164328,10.220440881763526,11.302605210420841,11.302605210420841,10.220440881763526,15.270541082164328,11.482965931863728,10.5811623246493,11.302605210420841,11.302605210420841
45,11.24248496993988,11.122244488977957,12.264529058116233,11.24248496993988,11.24248496993988,11.24248496993988,11.24248496993988,11.723446893787576,11.182364729458918,15.450901803607215,9.859719438877756,14.368737474949901,10.521042084168336,11.24248496993988,11.24248496993988,10.521042084168336,14.368737474949901,11.843687374749498,10.5811623246493,11.422845691382767,11.24248496993988
46,11.002004008016032,10.881763527054108,12.384769539078157,11.002004008016032,11.002004008016032,11.002004008016032,11.002004008016032,11.603206412825651,10.94188376753507,15.450901803607215,9.438877755511022,14.128256513026052,10.280561122244489,11.002004008016032,11.062124248496994,10.280561122244489,14.128256513026052,11.543086172344688,10.340681362725451,11.182364729458918,11.002004008016032
47,12.144288577154308,12.084168336673347,12.80561122244489,12.384769539078157,12.144288577154308,12.144288577154308,12.384769539078157,17.73547094188377,9.07815631262525,18.09619238476954,8.537074148296593,16.292585170340683,11.002004008016032,12.144288577154308,12.144288577154308,11.002004008016032,16.292585170340683,12.204408817635272,11.90380761523046,12.144288577154308,12.144288577154308
48,11.122244488977957,11.062124248496994,11.362725450901802,11.122244488977957,11.122244488977957,11.122244488977957,11.122244488977957,15.571142284569138,8.597194388777556,12.384769539078157,10.94188376753507,13.16633266533066,10.280561122244489,11.122244488977957,11.122244488977957,10.280561122244489,13.16633266533066,11.122244488977957,10.94188376753507,11.122244488977957,11.122244488977957
49,10.5811623246493,10.5811623246493,10.5811623246493,10.641282565130261,10.521042084168336,10.5811623246493,10.5811623246493,16.713426853707414,6.8537074148296595,10.5811623246493,10.5811623246493,11.062124248496994,10.160320641282565,10.5811623246493,10.5811623246493,10.160320641282565,11.062124248496994,10.5811623246493,10.400801603206414,10.5811623246493,10.5811623246493
50,10.220440881763526,10.220440881763526,10.220440881763526,10.340681362725451,10.160320641282565,10.220440881763526,10.280561122244489,16.172344689378757,6.613226452905812,10.220440881763526,10.220440881763526,10.5811623246493,9.859719438877756,10.220440881763526,10.220440881763526,9.859719438877756,10.5811623246493,10.220440881763526,10.160320641282565,10.220440881763526,10.220440881763526
51,11.122244488977957,11.122244488977957,11.182364729458918,11.122244488977957,11.122244488977957,11.122244488977957,11.122244488977957,16.472945891783567,8.236472945891784,11.182364729458918,11.122244488977957,14.729458917835672,10.220440881763526,11.122244488977957,11.122244488977957,10.220440881763526,14.729458917835672,11.362725450901802,10.460921843687375,11.122244488977957,11.122244488977957
52,11.663326653306614,11.543086172344688,12.865731462925853,11.663326653306614,11.663326653306614,11.663326653306614,11.663326653306614,12.204408817635272,11.603206412825651,15.871743486973948,10.400801603206414,14.66933867735471,11.002004008016032,11.663326653306614,11.723446893787576,11.002004008016032,14.66933867735471,12.384769539078157,11.062124248496994,11.90380761523046,11.663326653306614
53,10.460921843687375,10.400801603206414,10.5811623246493,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,15.811623246492987,7.034068136272546,10.460921843687375,10.460921843687375,12.565130260521043,9.619238476953909,10.460921843687375,10.460921843687375,9.619238476953909,12.565130260521043,10.521042084168336,9.97995991983968,10.460921843687375,10.460921843687375
54,10.94188376753507,10.881763527054108,11.723446893787576,11.182364729458918,10.94188376753507,10.94188376753507,11.182364729458918,16.23246492985972,7.755511022044089,16.112224448897795,7.935871743486974,14.609218436873748,9.919839679358718,10.94188376753507,10.94188376753507,9.919839679358718,14.609218436873748,10.94188376753507,10.94188376753507,11.002004008016032,10.94188376753507
55,9.97995991983968,9.919839679358718,10.280561122244489,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,14.909819639278558,6.733466933867735,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
56,11.90380761523046,11.843687374749498,12.324649298597194,11.963927855711423,11.843687374749498,11.843687374749498,11.963927855711423,17.43486973947896,8.657314629258517,17.555110220440884,8.537074148296593,15.871743486973948,10.761523046092185,11.90380761523046,11.90380761523046,10.761523046092185,15.871743486973948,11.90380761523046,11.543086172344688,11.90380761523046,11.90380761523046
57,9.859719438877756,9.859719438877756,9.859719438877756,10.100200400801604,9.859719438877756,9.859719438877756,10.100200400801604,14.248496993987976,7.935871743486974,9.859719438877756,9.859719438877756,10.04008016032064,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,10.04008016032064,10.04008016032064,9.859719438877756,9.859719438877756,9.859719438877756
58,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,16.412825651302605,6.55310621242485,10.460921843687375,10.220440881763526,10.280561122244489,10.220440881763526,10.280561122244489,10.280561122244489,10.220440881763526,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
59,11.122244488977957,11.122244488977957,11.122244488977957,11.24248496993988,11.062124248496994,11.122244488977957,11.24248496993988,16.412825651302605,7.875751503006012,11.122244488977957,11.122244488977957,13.286573146292586,10.160320641282565,11.122244488977957,11.122244488977957,10.160320641282565,13.286573146292586,11.122244488977957,10.94188376753507,11.122244488977957,11.122244488977957
60,10.100200400801604,10.04008016032064,11.062124248496994,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,15.270541082164328,6.793587174348698,10.100200400801604,10.100200400801604,10.94188376753507,9.859719438877756,10.100200400801604,10.100200400801604,9.859719438877756,10.94188376753507,10.400801603206414,9.859719438877756,10.100200400801604,10.100200400801604
61,11.302605210420841,11.24248496993988,11.963927855711423,11.603206412825651,11.302605210420841,11.302605210420841,11.603206412825651,16.773547094188377,7.9959919839679365,16.59318637274549,8.236472945891784,15.150300601202407,10.220440881763526,11.302605210420841,11.302605210420841,10.220440881763526,15.150300601202407,11.302605210420841,11.302605210420841,11.302605210420841,11.302605210420841
