,WT,A20 KO,CYLD KO,A20;CYLD DKO
65,624.0480961923848,620.440881763527,2100.0,2070
66,602.4048096192384,602.4048096192384,2100.0,2070
67,631.2625250501002,631.2625250501002,2100.0,2070
68,616.8336673346694,616.8336673346694,2100.0,2070
69,627.6553106212425,627.6553106212425,692.5851703406813,2070
70,620.440881763527,620.440881763527,2100.0,2070
71,602.4048096192384,602.4048096192384,2100.0,2070
72,620.440881763527,620.440881763527,2100.0,2070
73,616.8336673346694,616.8336673346694,2100.0,2070
74,634.869739478958,634.869739478958,2100.0,2070
75,602.4048096192384,602.4048096192384,2100.0,2070
76,624.0480961923848,624.0480961923848,2100.0,2070
77,620.440881763527,620.440881763527,663.7274549098197,2070
78,609.6192384769539,609.6192384769539,660.1202404809619,2070
79,613.2264529058116,613.2264529058116,1370.741482965932,2070
80,602.4048096192384,602.4048096192384,2100.0,2070
81,631.2625250501002,631.2625250501002,901.8036072144289,2070
82,616.8336673346694,616.8336673346694,2100.0,2070
83,634.869739478958,634.869739478958,2100.0,2070
84,638.4769539078156,638.4769539078156,2100.0,2070
85,645.6913827655311,645.6913827655311,674.5490981963928,2070
86,606.0120240480962,606.0120240480962,2100.0,2070
87,631.2625250501002,631.2625250501002,2100.0,2070
88,624.0480961923848,624.0480961923848,1507.8156312625251,2070
89,631.2625250501002,631.2625250501002,2100.0,2070
90,638.4769539078156,638.4769539078156,2100.0,2070
91,631.2625250501002,631.2625250501002,2100.0,2070
92,631.2625250501002,631.2625250501002,1522.2444889779558,2070
93,595.1903807615231,595.1903807615231,1406.8136272545091,2070
94,602.4048096192384,602.4048096192384,2100.0,2070
95,616.8336673346694,616.8336673346694,793.5871743486974,2070
96,609.6192384769539,609.6192384769539,2100.0,2070
97,616.8336673346694,616.8336673346694,2100.0,2070
98,627.6553106212425,627.6553106212425,952.3046092184369,2070
99,606.0120240480962,606.0120240480962,660.1202404809619,2070
100,616.8336673346694,616.8336673346694,2100.0,2070
101,606.0120240480962,606.0120240480962,2100.0,2070
102,627.6553106212425,627.6553106212425,977.555110220441,2070
103,634.869739478958,634.869739478958,966.7334669338677,2070
104,609.6192384769539,609.6192384769539,2100.0,2070
105,616.8336673346694,616.8336673346694,937.875751503006,2070
106,616.8336673346694,616.8336673346694,2100.0,2070
107,606.0120240480962,606.0120240480962,779.1583166332665,2070
108,609.6192384769539,609.6192384769539,782.7655310621243,2070
109,631.2625250501002,631.2625250501002,948.6973947895792,2070
110,638.4769539078156,638.4769539078156,1680.9619238476955,2070
111,649.2985971943888,649.2985971943888,1569.1382765531062,2070
112,627.6553106212425,627.6553106212425,952.3046092184369,2070
113,613.2264529058116,613.2264529058116,1284.1683366733466,2070
114,627.6553106212425,627.6553106212425,1341.88376753507,2070
115,616.8336673346694,616.8336673346694,927.0541082164328,2070
116,609.6192384769539,609.6192384769539,858.5170340681362,2070
117,620.440881763527,620.440881763527,1071.3426853707415,2070
118,616.8336673346694,616.8336673346694,981.1623246492986,2070
119,606.0120240480962,606.0120240480962,699.7995991983968,2070
120,620.440881763527,620.440881763527,1543.8877755511023,2070
121,616.8336673346694,616.8336673346694,1778.3567134268537,2070
122,631.2625250501002,631.2625250501002,2110.0,2070
123,602.4048096192384,602.4048096192384,2110.0,2070
124,627.6553106212425,616.8336673346694,2110.0,2080
125,613.2264529058116,613.2264529058116,1053.306613226453,2080
126,616.8336673346694,616.8336673346694,2110.0,2080
127,595.1903807615231,595.1903807615231,613.2264529058116,2080
128,598.7975951903808,598.7975951903808,2110.0,2080
129,638.4769539078156,638.4769539078156,1035.2705410821643,2080
130,634.869739478958,634.869739478958,984.7695390781563,2080
131,598.7975951903808,598.7975951903808,598.7975951903808,2080
132,649.2985971943888,649.2985971943888,2110.0,2080
133,609.6192384769539,609.6192384769539,2110.0,2080
134,609.6192384769539,609.6192384769539,937.875751503006,2080
135,631.2625250501002,631.2625250501002,678.1563126252505,2080
136,620.440881763527,620.440881763527,1561.9238476953908,2080
137,606.0120240480962,606.0120240480962,1554.7094188376755,2080
138,602.4048096192384,602.4048096192384,811.623246492986,2080
139,620.440881763527,620.440881763527,818.8376753507014,2080
140,598.7975951903808,598.7975951903808,735.871743486974,2080
141,642.0841683366733,642.0841683366733,746.6933867735471,2080
142,602.4048096192384,602.4048096192384,851.3026052104209,2080
143,606.0120240480962,606.0120240480962,1042.4849699398799,2080
144,627.6553106212425,627.6553106212425,634.869739478958,2080
145,620.440881763527,620.440881763527,1482.565130260521,2080
146,634.869739478958,634.869739478958,2110.0,2080
147,620.440881763527,620.440881763527,1240.881763527054,2080
148,598.7975951903808,598.7975951903808,2110.0,2080
149,620.440881763527,620.440881763527,1168.7374749498997,2080
150,627.6553106212425,627.6553106212425,1579.9599198396793,2080
151,681.7635270541082,678.1563126252505,2110.0,2080
152,609.6192384769539,609.6192384769539,1745.8917835671343,2080
153,591.5831663326653,591.5831663326653,2110.0,2080
154,606.0120240480962,606.0120240480962,2110.0,2080
155,634.869739478958,634.869739478958,1789.1783567134269,2080
156,645.6913827655311,645.6913827655311,739.4789579158316,2080
157,620.440881763527,620.440881763527,757.5150300601202,2080
158,645.6913827655311,645.6913827655311,1684.569138276553,2080
159,598.7975951903808,598.7975951903808,602.4048096192384,2080
160,613.2264529058116,613.2264529058116,761.1222444889779,2080
161,624.0480961923848,624.0480961923848,1013.627254509018,2080
162,645.6913827655311,645.6913827655311,952.3046092184369,2080
163,606.0120240480962,606.0120240480962,927.0541082164328,2080
164,620.440881763527,620.440881763527,876.5531062124248,2080
165,616.8336673346694,616.8336673346694,1749.498997995992,2080
166,598.7975951903808,598.7975951903808,725.0501002004008,2080
167,638.4769539078156,638.4769539078156,1129.058116232465,2080
168,609.6192384769539,609.6192384769539,1453.7074148296592,2080
169,609.6192384769539,609.6192384769539,620.440881763527,2080
170,638.4769539078156,638.4769539078156,984.7695390781563,2080
171,634.869739478958,634.869739478958,973.9478957915832,2080
172,638.4769539078156,638.4769539078156,912.625250501002,2080
173,606.0120240480962,606.0120240480962,829.6593186372745,2080
174,598.7975951903808,598.7975951903808,869.3386773547094,2080
175,616.8336673346694,616.8336673346694,1089.37875751503,2080
176,627.6553106212425,627.6553106212425,1114.629258517034,2080
177,616.8336673346694,616.8336673346694,775.5511022044088,2080
178,624.0480961923848,624.0480961923848,1446.4929859719439,2080
179,602.4048096192384,602.4048096192384,1392.3847695390782,2080
180,620.440881763527,620.440881763527,2110.0,2080
181,584.3687374749499,584.3687374749499,1655.7114228456915,2080
182,631.2625250501002,631.2625250501002,1172.3446893787575,2080
183,634.869739478958,634.869739478958,876.5531062124248,2080
184,631.2625250501002,631.2625250501002,1395.991983967936,2080
185,631.2625250501002,631.2625250501002,869.3386773547094,2080
186,591.5831663326653,591.5831663326653,2110.0,2080
187,620.440881763527,620.440881763527,1313.0260521042085,2080
188,624.0480961923848,624.0480961923848,753.9078156312626,2080
189,602.4048096192384,602.4048096192384,771.9438877755512,2080
190,613.2264529058116,613.2264529058116,768.3366733466934,2080
191,624.0480961923848,624.0480961923848,844.0881763527054,2080
192,634.869739478958,634.869739478958,2110.0,2080
193,624.0480961923848,624.0480961923848,2110.0,2080
194,609.6192384769539,609.6192384769539,1273.3466933867735,2080
195,616.8336673346694,616.8336673346694,1352.7054108216432,2080
196,613.2264529058116,613.2264529058116,703.4068136272546,2080
197,631.2625250501002,631.2625250501002,782.7655310621243,2080
198,609.6192384769539,609.6192384769539,826.0521042084168,2080
199,616.8336673346694,616.8336673346694,2110.0,2080
200,631.2625250501002,631.2625250501002,1597.995991983968,2080
201,609.6192384769539,609.6192384769539,692.5851703406813,2080
202,616.8336673346694,616.8336673346694,851.3026052104209,2080
203,602.4048096192384,602.4048096192384,703.4068136272546,2080
204,606.0120240480962,606.0120240480962,707.0140280561122,2080
205,624.0480961923848,624.0480961923848,714.2284569138277,2080
206,620.440881763527,620.440881763527,1002.8056112224449,2080
207,598.7975951903808,598.7975951903808,984.7695390781563,2080
208,613.2264529058116,613.2264529058116,829.6593186372745,2080
209,613.2264529058116,613.2264529058116,782.7655310621243,2080
210,602.4048096192384,602.4048096192384,667.3346693386774,2080
211,606.0120240480962,606.0120240480962,1778.3567134268537,2080
212,634.869739478958,634.869739478958,1100.200400801603,2080
213,613.2264529058116,613.2264529058116,1064.1282565130261,2080
214,620.440881763527,620.440881763527,2110.0,2080
215,631.2625250501002,631.2625250501002,692.5851703406813,2080
216,606.0120240480962,606.0120240480962,1074.9498997995993,2080
217,609.6192384769539,609.6192384769539,739.4789579158316,2080
218,620.440881763527,620.440881763527,1092.9859719438878,2080
219,613.2264529058116,613.2264529058116,757.5150300601202,2080
220,613.2264529058116,613.2264529058116,2110.0,2080
221,638.4769539078156,638.4769539078156,2110.0,2080
222,649.2985971943888,649.2985971943888,2110.0,2080
223,627.6553106212425,627.6553106212425,2110.0,2080
224,645.6913827655311,631.2625250501002,2110.0,2080
225,591.5831663326653,591.5831663326653,2110.0,2080
226,620.440881763527,620.440881763527,1554.7094188376755,2080
227,624.0480961923848,620.440881763527,2110.0,2080
228,620.440881763527,616.8336673346694,2110.0,2080
229,620.440881763527,620.440881763527,2110.0,2080
230,638.4769539078156,638.4769539078156,1738.6773547094188,2080
231,613.2264529058116,613.2264529058116,2110.0,2080
232,609.6192384769539,609.6192384769539,656.5130260521042,2080
233,616.8336673346694,616.8336673346694,1587.1743486973949,2080
234,638.4769539078156,638.4769539078156,2110.0,2080
235,595.1903807615231,595.1903807615231,2110.0,2080
236,598.7975951903808,598.7975951903808,1453.7074148296592,2080
237,638.4769539078156,638.4769539078156,2120.0,2080
238,663.7274549098197,663.7274549098197,1096.5931863727455,2080
239,638.4769539078156,631.2625250501002,1713.426853707415,2080
240,634.869739478958,634.869739478958,1569.1382765531062,2080
241,631.2625250501002,631.2625250501002,2120.0,2080
242,627.6553106212425,627.6553106212425,634.869739478958,2080
243,620.440881763527,620.440881763527,2120.0,2080
244,602.4048096192384,598.7975951903808,2120.0,2080
245,627.6553106212425,627.6553106212425,1464.5290581162326,2080
246,660.1202404809619,660.1202404809619,2120.0,2080
247,642.0841683366733,642.0841683366733,981.1623246492986,2080
248,631.2625250501002,631.2625250501002,2120.0,2090
249,624.0480961923848,624.0480961923848,2120.0,2090
250,649.2985971943888,638.4769539078156,1731.4629258517034,2090
251,624.0480961923848,624.0480961923848,645.6913827655311,2090
252,631.2625250501002,627.6553106212425,1760.3206412825652,2090
253,631.2625250501002,631.2625250501002,2120.0,2090
254,631.2625250501002,631.2625250501002,652.9058116232464,2090
255,591.5831663326653,591.5831663326653,2120.0,2090
256,616.8336673346694,616.8336673346694,2120.0,2090
257,638.4769539078156,638.4769539078156,710.6212424849699,2090
258,642.0841683366733,642.0841683366733,1525.8517034068136,2090
259,652.9058116232464,652.9058116232464,725.0501002004008,2090
260,609.6192384769539,577.1543086172345,782.7655310621243,2090
261,627.6553106212425,569.939879759519,1201.2024048096193,2090
262,638.4769539078156,638.4769539078156,1500.6012024048096,2090
263,627.6553106212425,627.6553106212425,1468.1362725450902,2090
264,609.6192384769539,609.6192384769539,1684.569138276553,2090
265,616.8336673346694,616.8336673346694,2120.0,2090
266,656.5130260521042,656.5130260521042,2120.0,2090
267,591.5831663326653,591.5831663326653,1056.9138276553106,2090
268,620.440881763527,620.440881763527,642.0841683366733,2090
269,624.0480961923848,566.3326653306614,1168.7374749498997,2090
270,642.0841683366733,642.0841683366733,688.9779559118236,2090
271,660.1202404809619,660.1202404809619,2120.0,2090
272,577.1543086172345,577.1543086172345,2120.0,2090
273,613.2264529058116,613.2264529058116,1771.1422845691384,2090
274,613.2264529058116,613.2264529058116,2120.0,2090
275,634.869739478958,634.869739478958,909.0180360721444,2090
276,638.4769539078156,638.4769539078156,1547.4949899799599,2090
277,634.869739478958,634.869739478958,1107.4148296593187,2090
278,660.1202404809619,660.1202404809619,1056.9138276553106,2090
279,595.1903807615231,595.1903807615231,2120.0,2090
280,624.0480961923848,624.0480961923848,1486.1723446893789,2090
281,645.6913827655311,645.6913827655311,775.5511022044088,2090
282,645.6913827655311,645.6913827655311,775.5511022044088,2090
283,642.0841683366733,642.0841683366733,2120.0,2090
284,616.8336673346694,616.8336673346694,1561.9238476953908,2090
285,606.0120240480962,606.0120240480962,1540.2805611222445,2090
286,613.2264529058116,613.2264529058116,880.1603206412826,2090
287,606.0120240480962,606.0120240480962,955.9118236472946,2090
288,606.0120240480962,606.0120240480962,1616.0320641282565,2090
289,620.440881763527,551.9038076152304,2120.0,2090
290,634.869739478958,634.869739478958,2120.0,2090
291,624.0480961923848,624.0480961923848,2120.0,2090
292,631.2625250501002,631.2625250501002,2120.0,2090
293,613.2264529058116,613.2264529058116,2120.0,2090
294,606.0120240480962,606.0120240480962,1702.6052104208418,2090
295,616.8336673346694,616.8336673346694,2120.0,2090
296,627.6553106212425,627.6553106212425,1432.064128256513,2090
297,631.2625250501002,631.2625250501002,2120.0,2090
298,613.2264529058116,613.2264529058116,2120.0,2090
299,620.440881763527,620.440881763527,1601.6032064128258,2090
300,595.1903807615231,595.1903807615231,2120.0,2090
301,627.6553106212425,627.6553106212425,2120.0,2090
302,638.4769539078156,638.4769539078156,1421.2424849699398,2090
303,602.4048096192384,602.4048096192384,620.440881763527,2090
304,631.2625250501002,631.2625250501002,2120.0,2090
305,627.6553106212425,627.6553106212425,1067.7354709418837,2090
306,627.6553106212425,627.6553106212425,981.1623246492986,2090
307,613.2264529058116,613.2264529058116,2120.0,2090
308,616.8336673346694,616.8336673346694,678.1563126252505,2090
309,602.4048096192384,602.4048096192384,2120.0,2090
310,613.2264529058116,613.2264529058116,930.6613226452906,2090
311,642.0841683366733,642.0841683366733,963.12625250501,2090
312,638.4769539078156,638.4769539078156,883.7675350701403,2090
313,620.440881763527,620.440881763527,2120.0,2090
314,634.869739478958,634.869739478958,2120.0,2090
315,598.7975951903808,598.7975951903808,764.7294589178357,2090
316,609.6192384769539,609.6192384769539,620.440881763527,2090
317,609.6192384769539,609.6192384769539,616.8336673346694,2090
318,609.6192384769539,609.6192384769539,2120.0,2090
319,634.869739478958,634.869739478958,2120.0,2090
320,609.6192384769539,609.6192384769539,2120.0,2090
321,631.2625250501002,631.2625250501002,1742.2845691382765,2090
322,638.4769539078156,638.4769539078156,1305.811623246493,2090
323,620.440881763527,620.440881763527,2120.0,2090
324,627.6553106212425,627.6553106212425,1258.9178356713428,2090
325,620.440881763527,620.440881763527,2120.0,2090
326,595.1903807615231,595.1903807615231,1659.318637274549,2090
327,631.2625250501002,631.2625250501002,959.5190380761524,2090
328,649.2985971943888,649.2985971943888,1359.9198396793588,2090
329,595.1903807615231,595.1903807615231,609.6192384769539,2090
330,609.6192384769539,609.6192384769539,1284.1683366733466,2090
331,613.2264529058116,613.2264529058116,2120.0,2090
332,616.8336673346694,584.3687374749499,811.623246492986,2090
333,638.4769539078156,638.4769539078156,1673.74749498998,2090
334,598.7975951903808,598.7975951903808,616.8336673346694,2090
335,616.8336673346694,616.8336673346694,894.5891783567134,2090
336,606.0120240480962,295.79158316633266,1305.811623246493,2090
337,638.4769539078156,634.869739478958,1168.7374749498997,2090
338,627.6553106212425,627.6553106212425,973.9478957915832,2090
339,613.2264529058116,613.2264529058116,2120.0,2090
340,609.6192384769539,609.6192384769539,2120.0,2090
341,642.0841683366733,642.0841683366733,681.7635270541082,2090
342,645.6913827655311,645.6913827655311,707.0140280561122,2090
343,642.0841683366733,642.0841683366733,2120.0,2090
344,609.6192384769539,580.7615230460922,808.0160320641282,2090
345,627.6553106212425,627.6553106212425,631.2625250501002,2090
346,642.0841683366733,642.0841683366733,681.7635270541082,2090
347,606.0120240480962,606.0120240480962,1208.4168336673347,2090
348,613.2264529058116,606.0120240480962,1399.5991983967936,2090
349,595.1903807615231,595.1903807615231,1284.1683366733466,2090
350,577.1543086172345,577.1543086172345,2120.0,2090
351,620.440881763527,306.6132264529058,1100.200400801603,2090
352,595.1903807615231,595.1903807615231,613.2264529058116,2090
353,609.6192384769539,609.6192384769539,1695.3907815631262,2090
354,620.440881763527,620.440881763527,2130.0,2090
355,642.0841683366733,642.0841683366733,1800.0,2090
356,616.8336673346694,616.8336673346694,1258.9178356713428,2090
357,613.2264529058116,613.2264529058116,1161.5230460921844,2090
358,598.7975951903808,598.7975951903808,1028.056112224449,2090
359,591.5831663326653,591.5831663326653,1540.2805611222445,2090
360,642.0841683366733,642.0841683366733,2130.0,2090
361,638.4769539078156,638.4769539078156,1428.4569138276554,2090
362,616.8336673346694,616.8336673346694,1049.6993987975952,2090
363,649.2985971943888,649.2985971943888,2130.0,2090
364,606.0120240480962,606.0120240480962,1255.310621242485,2090
365,624.0480961923848,624.0480961923848,1298.5971943887776,2090
366,613.2264529058116,613.2264529058116,1424.8496993987976,2090
367,613.2264529058116,613.2264529058116,1139.879759519038,2090
368,616.8336673346694,616.8336673346694,1258.9178356713428,2090
369,609.6192384769539,609.6192384769539,1280.561122244489,2090
370,624.0480961923848,624.0480961923848,717.8356713426854,2090
371,638.4769539078156,638.4769539078156,1507.8156312625251,2090
372,634.869739478958,634.869739478958,2130.0,2090
373,602.4048096192384,602.4048096192384,609.6192384769539,2090
374,613.2264529058116,613.2264529058116,1024.4488977955912,2090
375,624.0480961923848,595.1903807615231,1702.6052104208418,2090
376,642.0841683366733,609.6192384769539,2130.0,2090
377,627.6553106212425,627.6553106212425,793.5871743486974,2090
378,620.440881763527,620.440881763527,2130.0,2090
379,627.6553106212425,627.6553106212425,1323.8476953907816,2090
380,624.0480961923848,624.0480961923848,681.7635270541082,2090
381,595.1903807615231,595.1903807615231,739.4789579158316,2090
382,631.2625250501002,631.2625250501002,1547.4949899799599,2090
383,631.2625250501002,631.2625250501002,1067.7354709418837,2090
384,624.0480961923848,624.0480961923848,2130.0,2090
385,609.6192384769539,609.6192384769539,2130.0,2090
386,642.0841683366733,642.0841683366733,2130.0,2090
387,642.0841683366733,642.0841683366733,959.5190380761524,2090
388,591.5831663326653,591.5831663326653,1013.627254509018,2090
389,613.2264529058116,613.2264529058116,2130.0,2090
390,627.6553106212425,627.6553106212425,1428.4569138276554,2090
391,638.4769539078156,638.4769539078156,1706.2124248496993,2090
392,613.2264529058116,613.2264529058116,2130.0,2090
393,642.0841683366733,642.0841683366733,663.7274549098197,2090
394,598.7975951903808,598.7975951903808,2130.0,2090
395,613.2264529058116,613.2264529058116,2130.0,2090
396,595.1903807615231,595.1903807615231,2130.0,2090
397,613.2264529058116,613.2264529058116,829.6593186372745,2090
398,624.0480961923848,624.0480961923848,1204.809619238477,2090
399,616.8336673346694,616.8336673346694,2130.0,2090
400,606.0120240480962,606.0120240480962,1118.2364729458918,2090
401,620.440881763527,620.440881763527,1688.1763527054109,2090
402,642.0841683366733,642.0841683366733,663.7274549098197,2090
403,638.4769539078156,638.4769539078156,656.5130260521042,2090
404,624.0480961923848,624.0480961923848,844.0881763527054,2090
405,624.0480961923848,624.0480961923848,631.2625250501002,2090
406,591.5831663326653,591.5831663326653,2130.0,2090
407,609.6192384769539,609.6192384769539,2130.0,2090
408,649.2985971943888,649.2985971943888,786.372745490982,2090
409,627.6553106212425,609.6192384769539,1237.2745490981963,2090
410,638.4769539078156,638.4769539078156,1103.807615230461,2090
411,624.0480961923848,624.0480961923848,1035.2705410821643,2090
412,620.440881763527,620.440881763527,1381.563126252505,2090
413,613.2264529058116,613.2264529058116,1507.8156312625251,2090
414,609.6192384769539,609.6192384769539,642.0841683366733,2090
415,602.4048096192384,602.4048096192384,2130.0,2090
416,602.4048096192384,602.4048096192384,2130.0,2090
417,627.6553106212425,627.6553106212425,631.2625250501002,2090
418,595.1903807615231,595.1903807615231,598.7975951903808,2090
419,634.869739478958,634.869739478958,1118.2364729458918,2090
420,591.5831663326653,591.5831663326653,2130.0,2090
421,624.0480961923848,624.0480961923848,1720.6412825651303,2090
422,627.6553106212425,627.6553106212425,1179.559118236473,2090
423,616.8336673346694,616.8336673346694,1103.807615230461,2090
424,616.8336673346694,616.8336673346694,1074.9498997995993,2090
425,649.2985971943888,649.2985971943888,1078.5571142284568,2090
426,620.440881763527,620.440881763527,786.372745490982,2090
427,620.440881763527,620.440881763527,1478.9579158316633,2090
428,631.2625250501002,631.2625250501002,1067.7354709418837,2090
429,620.440881763527,620.440881763527,1695.3907815631262,2090
430,613.2264529058116,613.2264529058116,714.2284569138277,2090
431,634.869739478958,634.869739478958,1515.0300601202405,2090
432,634.869739478958,634.869739478958,2130.0,2090
433,624.0480961923848,624.0480961923848,1680.9619238476955,2090
434,627.6553106212425,627.6553106212425,1529.4589178356714,2090
435,638.4769539078156,638.4769539078156,1287.7755511022044,2090
436,602.4048096192384,602.4048096192384,1269.739478957916,2090
437,634.869739478958,634.869739478958,901.8036072144289,2090
438,606.0120240480962,606.0120240480962,613.2264529058116,2090
439,620.440881763527,620.440881763527,1706.2124248496993,2090
440,609.6192384769539,609.6192384769539,1132.6653306613227,2090
441,624.0480961923848,624.0480961923848,890.9819639278558,2090
442,616.8336673346694,616.8336673346694,624.0480961923848,2090
443,656.5130260521042,656.5130260521042,707.0140280561122,2090
444,620.440881763527,620.440881763527,750.3006012024048,2090
445,602.4048096192384,602.4048096192384,1082.1643286573146,2090
446,620.440881763527,620.440881763527,1316.6332665330663,2090
447,609.6192384769539,609.6192384769539,1287.7755511022044,2090
448,616.8336673346694,616.8336673346694,1695.3907815631262,2090
449,627.6553106212425,2100.0,2130.0,2090
450,602.4048096192384,602.4048096192384,707.0140280561122,2090
451,627.6553106212425,627.6553106212425,2130.0,2090
452,613.2264529058116,613.2264529058116,1421.2424849699398,2090
453,606.0120240480962,606.0120240480962,624.0480961923848,2090
454,595.1903807615231,595.1903807615231,1349.0981963927857,2090
455,634.869739478958,634.869739478958,1042.4849699398799,2090
456,645.6913827655311,645.6913827655311,649.2985971943888,2090
457,620.440881763527,620.440881763527,627.6553106212425,2090
458,598.7975951903808,598.7975951903808,872.9458917835672,2090
459,609.6192384769539,606.0120240480962,1594.3887775551102,2090
460,616.8336673346694,616.8336673346694,624.0480961923848,2090
461,616.8336673346694,616.8336673346694,1010.0200400801604,2090
462,591.5831663326653,591.5831663326653,1475.3507014028057,2090
463,584.3687374749499,584.3687374749499,1634.0681362725452,2090
464,642.0841683366733,642.0841683366733,945.0901803607214,2090
465,591.5831663326653,591.5831663326653,642.0841683366733,2090
466,609.6192384769539,609.6192384769539,854.9098196392786,2090
467,609.6192384769539,609.6192384769539,865.7314629258517,2090
468,598.7975951903808,598.7975951903808,1121.8436873747496,2090
469,613.2264529058116,613.2264529058116,1237.2745490981963,2090
470,602.4048096192384,602.4048096192384,1230.060120240481,2090
471,631.2625250501002,631.2625250501002,1125.4509018036072,2090
472,602.4048096192384,602.4048096192384,685.370741482966,2090
473,598.7975951903808,598.7975951903808,728.6573146292585,2090
474,620.440881763527,620.440881763527,inf,2090
475,627.6553106212425,627.6553106212425,1147.0941883767534,2090
476,595.1903807615231,595.1903807615231,1017.2344689378758,2090
477,624.0480961923848,624.0480961923848,1064.1282565130261,2090
478,624.0480961923848,624.0480961923848,631.2625250501002,2090
479,624.0480961923848,624.0480961923848,1800.0,2090
480,606.0120240480962,606.0120240480962,1468.1362725450902,2090
481,624.0480961923848,624.0480961923848,1100.200400801603,2090
482,609.6192384769539,609.6192384769539,1298.5971943887776,2090
483,609.6192384769539,609.6192384769539,1053.306613226453,2090
484,609.6192384769539,609.6192384769539,inf,2090
485,609.6192384769539,609.6192384769539,1785.571142284569,2090
486,591.5831663326653,591.5831663326653,1150.7014028056112,2090
487,631.2625250501002,631.2625250501002,1046.0921843687374,2090
488,606.0120240480962,606.0120240480962,1760.3206412825652,2090
489,631.2625250501002,631.2625250501002,638.4769539078156,2090
490,595.1903807615231,595.1903807615231,1554.7094188376755,2090
491,627.6553106212425,627.6553106212425,1695.3907815631262,2090
492,638.4769539078156,638.4769539078156,642.0841683366733,2090
493,602.4048096192384,602.4048096192384,631.2625250501002,2090
494,602.4048096192384,602.4048096192384,1129.058116232465,2090
495,620.440881763527,620.440881763527,631.2625250501002,2090
496,624.0480961923848,624.0480961923848,inf,2090
497,634.869739478958,634.869739478958,inf,2100
