,WT,P2 KD,P2 OE,P3 KD,P3 OE,P4 KD,P4 OE,P5 KD,P5 OE,P6 KD,P6 OE,P12 KD,P12 OE,P13 KD,P13 OE
10,10.400801603206414,10.400801603206414,10.400801603206414,10.340681362725451,11.182364729458918,10.5811623246493,10.400801603206414,10.400801603206414,10.460921843687375,10.460921843687375,10.400801603206414,15.090180360721442,8.356713426853707,10.400801603206414,10.400801603206414
11,10.641282565130261,10.641282565130261,10.641282565130261,10.280561122244489,13.226452905811623,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,16.052104208416832,7.695390781563126,10.761523046092185,10.5811623246493
12,10.280561122244489,10.280561122244489,10.641282565130261,10.280561122244489,10.5811623246493,10.761523046092185,10.280561122244489,10.280561122244489,10.641282565130261,10.641282565130261,10.280561122244489,14.849699398797595,8.11623246492986,10.460921843687375,10.280561122244489
13,10.04008016032064,10.04008016032064,10.04008016032064,9.799599198396795,12.144288577154308,10.100200400801604,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,15.030060120240481,7.154308617234468,10.220440881763526,10.04008016032064
14,10.641282565130261,10.641282565130261,10.641282565130261,10.400801603206414,12.264529058116233,10.821643286573146,10.5811623246493,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,16.59318637274549,6.973947895791583,10.641282565130261,10.641282565130261
15,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,10.701402805611222,11.302605210420841,10.5811623246493,10.641282565130261,10.701402805611222,10.701402805611222,10.641282565130261,16.352705410821645,7.094188376753507,10.701402805611222,10.641282565130261
16,10.100200400801604,10.100200400801604,10.100200400801604,9.919839679358718,11.663326653306614,10.160320641282565,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,15.751503006012024,6.613226452905812,11.062124248496994,9.97995991983968
17,10.220440881763526,10.04008016032064,11.543086172344688,10.160320641282565,10.701402805611222,12.865731462925853,9.67935871743487,9.73947895791583,12.685370741482965,12.685370741482965,9.73947895791583,16.412825651302605,6.492985971943887,10.340681362725451,10.220440881763526
18,10.460921843687375,10.460921843687375,10.460921843687375,10.400801603206414,11.182364729458918,10.761523046092185,10.460921843687375,10.460921843687375,10.701402805611222,10.701402805611222,10.460921843687375,15.751503006012024,7.214428857715431,12.80561122244489,10.04008016032064
19,10.460921843687375,10.460921843687375,10.460921843687375,10.340681362725451,11.122244488977957,10.701402805611222,10.400801603206414,10.400801603206414,10.641282565130261,10.641282565130261,10.400801603206414,15.751503006012024,7.154308617234468,12.565130260521043,10.04008016032064
20,10.400801603206414,10.280561122244489,11.482965931863728,10.340681362725451,11.122244488977957,11.963927855711423,10.160320641282565,10.340681362725451,10.94188376753507,10.94188376753507,10.340681362725451,15.691382765531063,7.8156312625250495,10.400801603206414,10.400801603206414
21,9.919839679358718,9.919839679358718,9.919839679358718,9.67935871743487,11.723446893787576,10.340681362725451,9.859719438877756,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718,10.100200400801604,9.859719438877756,9.919839679358718,9.919839679358718
22,10.460921843687375,10.460921843687375,10.460921843687375,10.340681362725451,11.24248496993988,10.521042084168336,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,15.150300601202407,8.236472945891784,10.460921843687375,10.460921843687375
23,10.280561122244489,10.280561122244489,10.280561122244489,9.859719438877756,13.226452905811623,10.340681362725451,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,15.571142284569138,7.274549098196393,10.400801603206414,10.280561122244489
24,10.400801603206414,10.400801603206414,10.400801603206414,9.919839679358718,13.40681362725451,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,15.691382765531063,7.394789579158316,10.521042084168336,10.400801603206414
25,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.400801603206414,10.340681362725451,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,14.008016032064129,9.318637274549099,12.565130260521043,9.859719438877756
26,10.521042084168336,10.521042084168336,10.521042084168336,10.220440881763526,12.745490981963929,10.5811623246493,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,15.811623246492987,7.454909819639279,11.002004008016032,10.460921843687375
27,10.280561122244489,6.55310621242485,16.773547094188377,10.280561122244489,10.280561122244489,16.83366733466934,6.492985971943887,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,16.83366733466934,6.3727454909819645,10.280561122244489,10.280561122244489
28,10.280561122244489,6.55310621242485,16.773547094188377,10.280561122244489,10.280561122244489,16.773547094188377,6.492985971943887,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,16.83366733466934,6.3727454909819645,10.280561122244489,10.280561122244489
29,10.400801603206414,10.400801603206414,10.400801603206414,10.04008016032064,12.865731462925853,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,15.631262525050099,7.394789579158316,10.5811623246493,10.400801603206414
30,10.5811623246493,10.5811623246493,10.5811623246493,10.521042084168336,11.002004008016032,11.543086172344688,10.460921843687375,10.5811623246493,10.701402805611222,10.701402805611222,10.5811623246493,16.23246492985972,7.094188376753507,12.264529058116233,10.280561122244489
31,10.160320641282565,9.97995991983968,11.603206412825651,10.04008016032064,11.24248496993988,12.204408817635272,9.799599198396795,10.04008016032064,11.062124248496994,11.062124248496994,10.04008016032064,15.090180360721442,7.695390781563126,10.160320641282565,10.160320641282565
32,9.799599198396795,9.799599198396795,9.799599198396795,9.37875751503006,12.685370741482965,9.859719438877756,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795,14.849699398797595,7.034068136272546,9.97995991983968,9.799599198396795
33,10.160320641282565,10.160320641282565,10.160320641282565,9.97995991983968,11.723446893787576,15.210420841683367,7.334669338677355,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,11.062124248496994,10.04008016032064,10.160320641282565,10.160320641282565
34,10.04008016032064,10.04008016032064,10.04008016032064,9.799599198396795,12.324649298597194,10.460921843687375,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.220440881763526,10.04008016032064,10.04008016032064,10.04008016032064
35,10.220440881763526,10.160320641282565,10.821643286573146,10.100200400801604,11.302605210420841,15.030060120240481,7.214428857715431,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,15.030060120240481,7.214428857715431,14.909819639278558,7.394789579158316
36,10.5811623246493,10.5811623246493,10.641282565130261,10.400801603206414,12.084168336673347,10.641282565130261,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,14.308617234468937,9.498997995991983,10.5811623246493,10.5811623246493
37,10.220440881763526,10.160320641282565,10.400801603206414,10.160320641282565,10.340681362725451,10.460921843687375,10.160320641282565,10.220440881763526,10.280561122244489,10.280561122244489,10.220440881763526,14.308617234468937,8.597194388777556,10.641282565130261,10.160320641282565
38,9.97995991983968,9.97995991983968,9.97995991983968,9.67935871743487,12.384769539078157,10.160320641282565,9.97995991983968,9.97995991983968,10.04008016032064,10.04008016032064,9.97995991983968,14.128256513026052,8.537074148296593,9.97995991983968,9.97995991983968
39,10.160320641282565,10.160320641282565,10.160320641282565,10.100200400801604,10.280561122244489,11.122244488977957,10.04008016032064,10.04008016032064,11.062124248496994,11.062124248496994,10.04008016032064,15.150300601202407,7.034068136272546,11.302605210420841,9.97995991983968
40,10.280561122244489,10.280561122244489,10.280561122244489,10.160320641282565,11.002004008016032,10.400801603206414,10.220440881763526,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,14.609218436873748,8.537074148296593,10.280561122244489,10.280561122244489
41,7.334669338677355,7.274549098196393,7.635270541082164,7.154308617234468,8.897795591182364,10.701402805611222,5.711422845691383,7.274549098196393,7.875751503006012,7.875751503006012,7.274549098196393,11.362725450901802,4.869739478957915,8.71743486973948,7.094188376753507
42,10.220440881763526,10.220440881763526,10.280561122244489,10.100200400801604,11.302605210420841,10.340681362725451,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,14.969939879759519,7.935871743486974,10.220440881763526,10.220440881763526
43,10.220440881763526,10.160320641282565,10.94188376753507,10.220440881763526,10.280561122244489,11.302605210420841,10.100200400801604,10.220440881763526,10.280561122244489,10.280561122244489,10.220440881763526,16.653306613226455,6.3727454909819645,10.280561122244489,10.220440881763526
44,9.97995991983968,9.97995991983968,10.04008016032064,9.919839679358718,10.340681362725451,10.160320641282565,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,13.46693386773547,9.07815631262525,10.94188376753507,9.859719438877756
45,10.400801603206414,10.400801603206414,10.400801603206414,10.340681362725451,11.182364729458918,10.5811623246493,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,15.751503006012024,7.094188376753507,13.46693386773547,9.619238476953909
46,9.97995991983968,9.919839679358718,9.97995991983968,9.859719438877756,10.761523046092185,10.04008016032064,9.919839679358718,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,14.909819639278558,7.935871743486974,11.062124248496994,9.799599198396795
47,10.400801603206414,10.400801603206414,10.400801603206414,10.100200400801604,12.50501002004008,15.450901803607215,7.575150300601203,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,11.122244488977957,10.280561122244489,10.460921843687375,10.400801603206414
48,10.160320641282565,10.160320641282565,10.160320641282565,9.619238476953909,13.46693386773547,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,15.150300601202407,7.755511022044089,10.280561122244489,10.160320641282565
49,10.5811623246493,10.5811623246493,10.5811623246493,10.521042084168336,11.302605210420841,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,14.549098196392785,9.258517034068138,10.701402805611222,10.5811623246493
50,9.859719438877756,8.837675350701403,13.76753507014028,9.859719438877756,9.859719438877756,13.947895791583166,8.657314629258517,9.859719438877756,10.04008016032064,10.04008016032064,9.859719438877756,15.871743486973948,6.192384769539078,9.97995991983968,9.859719438877756
51,10.04008016032064,8.957915831663327,13.947895791583166,10.04008016032064,10.04008016032064,14.128256513026052,8.837675350701403,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,16.112224448897795,6.312625250501002,10.04008016032064,10.04008016032064
52,10.340681362725451,7.034068136272546,16.713426853707414,10.340681362725451,10.400801603206414,16.773547094188377,6.793587174348698,10.340681362725451,10.400801603206414,10.400801603206414,10.340681362725451,16.893787575150302,6.432865731462926,10.340681362725451,10.340681362725451
53,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.220440881763526,10.340681362725451,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,15.691382765531063,7.274549098196393,10.160320641282565,10.160320641282565
54,10.5811623246493,10.5811623246493,10.5811623246493,10.280561122244489,12.925851703406813,11.002004008016032,10.521042084168336,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.761523046092185,10.521042084168336,10.5811623246493,10.5811623246493
55,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,11.002004008016032,10.94188376753507,10.460921843687375,10.460921843687375,10.94188376753507,10.94188376753507,10.460921843687375,15.691382765531063,7.214428857715431,12.80561122244489,9.97995991983968
56,10.220440881763526,10.220440881763526,10.220440881763526,10.160320641282565,10.460921843687375,11.362725450901802,10.04008016032064,10.04008016032064,11.362725450901802,11.362725450901802,10.04008016032064,15.270541082164328,7.034068136272546,11.362725450901802,10.04008016032064
57,9.73947895791583,9.73947895791583,9.73947895791583,9.318637274549099,12.565130260521043,9.799599198396795,9.73947895791583,9.73947895791583,9.73947895791583,9.73947895791583,9.73947895791583,14.789579158316633,6.973947895791583,9.859719438877756,9.73947895791583
58,10.04008016032064,10.04008016032064,10.04008016032064,9.559118236472946,13.226452905811623,10.100200400801604,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,15.390781563126252,7.154308617234468,10.160320641282565,10.04008016032064
59,10.220440881763526,10.220440881763526,10.641282565130261,10.220440881763526,10.280561122244489,14.609218436873748,8.356713426853707,9.619238476953909,13.046092184368739,13.046092184368739,9.619238476953909,15.751503006012024,6.8537074148296595,10.220440881763526,10.220440881763526
60,10.04008016032064,10.04008016032064,10.04008016032064,9.799599198396795,11.603206412825651,15.030060120240481,6.973947895791583,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,12.144288577154308,9.619238476953909,10.04008016032064,10.04008016032064
61,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.641282565130261,10.5811623246493,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.821643286573146,10.521042084168336,10.5811623246493,10.521042084168336
62,10.400801603206414,10.400801603206414,10.400801603206414,10.340681362725451,10.701402805611222,10.94188376753507,10.340681362725451,10.340681362725451,10.94188376753507,10.94188376753507,10.340681362725451,15.691382765531063,7.094188376753507,12.084168336673347,10.100200400801604
63,10.340681362725451,10.340681362725451,10.400801603206414,10.280561122244489,11.182364729458918,10.400801603206414,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,15.390781563126252,8.356713426853707,12.565130260521043,9.97995991983968
64,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.641282565130261,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,14.068136272545091,9.318637274549099,10.521042084168336,10.400801603206414
65,10.280561122244489,10.280561122244489,10.280561122244489,10.160320641282565,11.302605210420841,10.701402805611222,10.220440881763526,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,15.991983967935873,6.733466933867735,10.280561122244489,10.280561122244489
66,10.460921843687375,10.460921843687375,10.460921843687375,10.280561122244489,11.963927855711423,10.521042084168336,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,16.112224448897795,6.913827655310621,10.460921843687375,10.460921843687375
67,10.701402805611222,10.701402805611222,10.701402805611222,10.641282565130261,11.422845691382767,10.761523046092185,10.701402805611222,10.701402805611222,10.701402805611222,10.701402805611222,10.701402805611222,16.352705410821645,7.154308617234468,10.701402805611222,10.701402805611222
68,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,10.641282565130261,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,14.008016032064129,9.438877755511022,10.641282565130261,10.460921843687375
69,10.280561122244489,10.280561122244489,10.280561122244489,10.04008016032064,12.024048096192384,10.400801603206414,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,15.751503006012024,6.913827655310621,12.80561122244489,9.73947895791583
70,10.521042084168336,10.521042084168336,10.521042084168336,10.400801603206414,11.663326653306614,10.94188376753507,10.460921843687375,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,16.412825651302605,6.913827655310621,10.521042084168336,10.521042084168336
71,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,14.008016032064129,9.258517034068138,10.340681362725451,10.340681362725451
72,10.160320641282565,10.160320641282565,10.160320641282565,9.859719438877756,12.444889779559118,10.220440881763526,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,14.008016032064129,8.957915831663327,10.160320641282565,10.160320641282565
73,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,14.488977955911823,8.837675350701403,10.340681362725451,10.340681362725451
74,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336,14.308617234468937,9.318637274549099,10.521042084168336,10.521042084168336
75,10.100200400801604,10.100200400801604,10.160320641282565,10.04008016032064,11.122244488977957,15.210420841683367,6.973947895791583,10.100200400801604,10.521042084168336,10.521042084168336,10.100200400801604,15.330661322645291,6.793587174348698,10.280561122244489,10.100200400801604
76,9.859719438877756,9.859719438877756,9.859719438877756,9.37875751503006,12.865731462925853,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,15.090180360721442,6.913827655310621,9.919839679358718,9.859719438877756
77,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.400801603206414,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,13.827655310621243,8.957915831663327,10.100200400801604,10.100200400801604
78,9.97995991983968,9.97995991983968,9.97995991983968,9.919839679358718,10.521042084168336,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,13.647294589178356,8.897795591182364,9.97995991983968,9.97995991983968
79,10.521042084168336,10.521042084168336,10.521042084168336,10.460921843687375,10.821643286573146,11.482965931863728,10.400801603206414,10.521042084168336,10.641282565130261,10.641282565130261,10.521042084168336,15.871743486973948,7.154308617234468,13.587174348697395,9.67935871743487
80,10.280561122244489,10.280561122244489,10.280561122244489,9.97995991983968,12.625250501002004,10.400801603206414,10.220440881763526,10.220440881763526,10.340681362725451,10.340681362725451,10.220440881763526,14.308617234468937,8.897795591182364,10.280561122244489,10.280561122244489
81,10.160320641282565,10.04008016032064,10.881763527054108,10.100200400801604,10.280561122244489,11.24248496993988,9.97995991983968,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,15.691382765531063,7.154308617234468,10.821643286573146,10.04008016032064
82,10.220440881763526,9.559118236472946,13.827655310621243,9.73947895791583,13.647294589178356,15.450901803607215,8.056112224448897,10.220440881763526,10.280561122244489,10.280561122244489,10.220440881763526,16.472945891783567,6.673346693386774,15.511022044088177,7.8156312625250495
83,10.340681362725451,9.559118236472946,13.887775551102205,10.220440881763526,11.723446893787576,14.549098196392785,9.07815631262525,10.340681362725451,10.400801603206414,10.400801603206414,10.340681362725451,16.412825651302605,6.793587174348698,16.172344689378757,7.034068136272546
84,10.641282565130261,10.641282565130261,10.701402805611222,10.641282565130261,10.701402805611222,16.172344689378757,7.695390781563126,9.919839679358718,13.947895791583166,13.947895791583166,9.919839679358718,15.811623246492987,8.236472945891784,10.641282565130261,10.641282565130261
85,10.400801603206414,10.400801603206414,10.641282565130261,10.280561122244489,11.723446893787576,14.068136272545091,9.138276553106213,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414,15.811623246492987,7.214428857715431,10.400801603206414,10.400801603206414
86,10.641282565130261,10.641282565130261,10.641282565130261,10.521042084168336,11.783567134268537,10.881763527054108,10.5811623246493,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,16.53306613226453,7.034068136272546,10.641282565130261,10.641282565130261
87,10.100200400801604,10.100200400801604,10.100200400801604,10.04008016032064,11.062124248496994,10.280561122244489,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,15.571142284569138,6.733466933867735,10.220440881763526,10.100200400801604
88,10.340681362725451,10.160320641282565,11.543086172344688,10.220440881763526,11.002004008016032,11.90380761523046,10.04008016032064,10.220440881763526,10.94188376753507,10.94188376753507,10.220440881763526,15.330661322645291,7.8156312625250495,10.340681362725451,10.340681362725451
89,10.5811623246493,10.460921843687375,11.663326653306614,10.521042084168336,11.302605210420841,11.90380761523046,10.400801603206414,10.521042084168336,11.062124248496994,11.062124248496994,10.521042084168336,15.691382765531063,8.056112224448897,10.5811623246493,10.5811623246493
90,9.97995991983968,9.97995991983968,9.97995991983968,9.919839679358718,10.5811623246493,10.04008016032064,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,15.030060120240481,6.733466933867735,9.97995991983968,9.97995991983968
91,10.04008016032064,10.04008016032064,10.04008016032064,9.919839679358718,10.701402805611222,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064,15.030060120240481,6.733466933867735,10.04008016032064,10.04008016032064
92,10.160320641282565,10.160320641282565,10.160320641282565,9.859719438877756,12.745490981963929,10.460921843687375,10.100200400801604,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.280561122244489,10.160320641282565,10.160320641282565,10.160320641282565
93,10.400801603206414,10.160320641282565,11.843687374749498,10.340681362725451,11.002004008016032,12.384769539078157,10.04008016032064,10.340681362725451,10.94188376753507,10.94188376753507,10.340681362725451,15.450901803607215,7.8156312625250495,10.400801603206414,10.400801603206414
94,11.783567134268537,11.783567134268537,11.843687374749498,11.723446893787576,11.963927855711423,18.09619238476954,7.935871743486974,8.056112224448897,18.03607214428858,18.03607214428858,8.056112224448897,17.615230460921843,8.657314629258517,11.783567134268537,11.783567134268537
95,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,13.887775551102205,9.01803607214429,10.160320641282565,10.160320641282565
96,9.859719438877756,9.859719438877756,9.859719438877756,9.799599198396795,10.761523046092185,9.919839679358718,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756,14.008016032064129,8.236472945891784,10.100200400801604,9.859719438877756
97,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.340681362725451,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526,10.521042084168336,10.220440881763526,10.220440881763526,10.220440881763526
98,9.97995991983968,6.793587174348698,16.112224448897795,9.97995991983968,10.04008016032064,16.112224448897795,6.673346693386774,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968,16.352705410821645,6.192384769539078,9.97995991983968,9.97995991983968
99,10.100200400801604,9.138276553106213,13.947895791583166,9.97995991983968,11.482965931863728,14.549098196392785,8.537074148296593,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,15.991983967935873,6.613226452905812,15.751503006012024,6.973947895791583
100,10.521042084168336,9.919839679358718,13.527054108216435,9.67935871743487,14.909819639278558,13.76753507014028,9.799599198396795,10.100200400801604,12.925851703406813,12.925851703406813,10.100200400801604,15.871743486973948,7.8156312625250495,10.521042084168336,10.521042084168336
101,9.919839679358718,9.919839679358718,10.280561122244489,9.859719438877756,10.521042084168336,15.090180360721442,7.094188376753507,9.919839679358718,10.100200400801604,10.100200400801604,9.919839679358718,15.450901803607215,6.55310621242485,10.100200400801604,9.919839679358718
102,10.460921843687375,6.793587174348698,17.074148296593187,10.460921843687375,10.460921843687375,17.074148296593187,6.733466933867735,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375,17.13426853707415,6.492985971943887,10.521042084168336,10.460921843687375
103,10.5811623246493,10.5811623246493,10.5811623246493,10.400801603206414,12.324649298597194,11.543086172344688,10.460921843687375,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,10.641282565130261,10.5811623246493,10.5811623246493,10.5811623246493
104,10.100200400801604,10.100200400801604,10.100200400801604,9.859719438877756,12.324649298597194,10.220440881763526,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604,14.008016032064129,8.897795591182364,10.100200400801604,10.100200400801604
105,10.160320641282565,10.100200400801604,10.400801603206414,9.799599198396795,12.925851703406813,10.400801603206414,10.100200400801604,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565,13.887775551102205,9.07815631262525,10.160320641282565,10.160320641282565
106,11.603206412825651,11.603206412825651,11.603206412825651,11.603206412825651,11.723446893787576,17.675350701402806,7.875751503006012,7.935871743486974,17.675350701402806,17.675350701402806,7.935871743486974,17.13426853707415,8.71743486973948,11.603206412825651,11.603206412825651
107,10.340681362725451,10.340681362725451,10.400801603206414,10.160320641282565,12.024048096192384,15.931863727454909,7.094188376753507,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,16.172344689378757,6.793587174348698,10.400801603206414,10.340681362725451
108,10.641282565130261,10.641282565130261,10.641282565130261,10.521042084168336,11.843687374749498,11.90380761523046,10.460921843687375,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261,10.701402805611222,10.641282565130261,10.641282565130261,10.641282565130261
109,10.881763527054108,10.881763527054108,10.94188376753507,10.821643286573146,11.122244488977957,10.94188376753507,10.881763527054108,10.881763527054108,10.881763527054108,10.881763527054108,10.881763527054108,14.66933867735471,9.67935871743487,12.084168336673347,10.701402805611222
110,10.280561122244489,10.280561122244489,10.280561122244489,9.97995991983968,12.565130260521043,10.701402805611222,10.220440881763526,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489,10.340681362725451,10.280561122244489,10.280561122244489,10.280561122244489
111,10.340681362725451,10.340681362725451,10.400801603206414,10.340681362725451,10.761523046092185,10.460921843687375,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451,13.1062124248497,9.859719438877756,12.264529058116233,10.04008016032064
112,10.5811623246493,6.973947895791583,17.25450901803607,10.5811623246493,10.5811623246493,17.25450901803607,6.913827655310621,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493,17.43486973947896,6.55310621242485,10.5811623246493,10.5811623246493
