,WT,P4 KD,P4 OE,P12 KD,P12 OE,P13 KD,P13 OE,P14 KD,P14 OE
35,10.160320641282565,15.330661322645291,6.913827655310621,15.090180360721442,7.334669338677355,15.210420841683367,7.094188376753507,10.160320641282565,10.160320641282565
36,10.701402805611222,16.352705410821645,7.214428857715431,16.052104208416832,7.635270541082164,16.23246492985972,7.394789579158316,10.701402805611222,10.701402805611222
37,9.919839679358718,10.761523046092185,9.799599198396795,13.1062124248497,9.07815631262525,9.919839679358718,9.919839679358718,9.919839679358718,9.919839679358718
38,10.160320641282565,11.963927855711423,9.859719438877756,13.226452905811623,9.438877755511022,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
39,10.5811623246493,10.641282565130261,10.5811623246493,12.925851703406813,10.160320641282565,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
40,10.5811623246493,13.647294589178356,9.73947895791583,14.068136272545091,9.559118236472946,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
41,10.460921843687375,11.302605210420841,10.340681362725451,10.94188376753507,10.400801603206414,10.881763527054108,10.400801603206414,10.460921843687375,10.460921843687375
42,10.280561122244489,13.1062124248497,9.67935871743487,15.450901803607215,7.9959919839679365,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
43,9.919839679358718,10.04008016032064,9.919839679358718,10.280561122244489,9.859719438877756,10.400801603206414,9.859719438877756,9.919839679358718,9.919839679358718
44,10.701402805611222,14.909819639278558,9.138276553106213,16.59318637274549,7.214428857715431,14.428857715430862,9.619238476953909,10.701402805611222,10.701402805611222
45,10.280561122244489,11.062124248496994,10.160320641282565,15.751503006012024,7.394789579158316,11.302605210420841,10.160320641282565,10.280561122244489,10.280561122244489
46,10.220440881763526,15.390781563126252,6.973947895791583,15.450901803607215,6.793587174348698,10.280561122244489,10.160320641282565,10.220440881763526,10.220440881763526
47,9.919839679358718,14.969939879759519,6.913827655310621,15.210420841683367,6.613226452905812,9.97995991983968,9.919839679358718,9.919839679358718,9.919839679358718
48,10.460921843687375,10.94188376753507,10.400801603206414,17.43486973947896,7.274549098196393,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
49,10.100200400801604,11.90380761523046,9.799599198396795,15.030060120240481,8.11623246492986,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
50,10.460921843687375,10.521042084168336,10.460921843687375,16.412825651302605,7.094188376753507,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
51,10.5811623246493,11.422845691382767,10.460921843687375,13.827655310621243,9.799599198396795,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
52,9.799599198396795,10.641282565130261,9.67935871743487,13.16633266533066,8.837675350701403,9.799599198396795,9.799599198396795,9.799599198396795,9.799599198396795
53,10.340681362725451,10.340681362725451,10.280561122244489,10.761523046092185,10.280561122244489,10.400801603206414,10.280561122244489,10.340681362725451,10.340681362725451
54,10.94188376753507,16.713426853707414,7.394789579158316,16.83366733466934,7.214428857715431,11.062124248496994,10.94188376753507,10.94188376753507,10.94188376753507
55,10.04008016032064,10.100200400801604,10.04008016032064,10.400801603206414,9.97995991983968,10.641282565130261,9.97995991983968,10.04008016032064,10.04008016032064
56,10.04008016032064,11.302605210420841,9.859719438877756,15.751503006012024,6.613226452905812,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064
57,9.97995991983968,10.400801603206414,9.97995991983968,15.751503006012024,6.55310621242485,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
58,10.280561122244489,10.340681362725451,10.220440881763526,10.701402805611222,10.220440881763526,10.340681362725451,10.220440881763526,10.280561122244489,10.280561122244489
59,10.400801603206414,10.400801603206414,10.400801603206414,13.76753507014028,9.498997995991983,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414
60,10.340681362725451,15.991983967935873,7.094188376753507,16.172344689378757,6.793587174348698,10.881763527054108,10.280561122244489,10.340681362725451,10.340681362725451
61,9.97995991983968,10.761523046092185,9.859719438877756,14.909819639278558,7.214428857715431,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
62,10.521042084168336,13.527054108216435,9.859719438877756,15.991983967935873,8.11623246492986,10.521042084168336,10.521042084168336,10.521042084168336,10.521042084168336
63,10.340681362725451,15.871743486973948,7.274549098196393,16.23246492985972,6.8537074148296595,11.24248496993988,10.220440881763526,10.340681362725451,10.340681362725451
64,10.821643286573146,11.002004008016032,10.761523046092185,16.412825651302605,7.935871743486974,10.881763527054108,10.761523046092185,10.821643286573146,10.821643286573146
65,10.400801603206414,10.400801603206414,10.400801603206414,13.887775551102205,9.438877755511022,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414
66,10.04008016032064,15.390781563126252,7.034068136272546,15.691382765531063,6.613226452905812,10.521042084168336,9.97995991983968,10.04008016032064,10.04008016032064
67,10.521042084168336,10.521042084168336,10.521042084168336,15.811623246492987,7.274549098196393,10.5811623246493,10.521042084168336,10.521042084168336,10.521042084168336
68,10.280561122244489,15.751503006012024,7.214428857715431,16.112224448897795,6.793587174348698,11.122244488977957,10.160320641282565,10.280561122244489,10.280561122244489
69,10.460921843687375,11.302605210420841,10.340681362725451,15.751503006012024,7.755511022044089,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
70,10.340681362725451,10.761523046092185,10.280561122244489,16.352705410821645,7.334669338677355,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451
71,10.04008016032064,15.631262525050099,7.154308617234468,16.172344689378757,6.492985971943887,10.761523046092185,9.97995991983968,10.04008016032064,10.04008016032064
72,10.340681362725451,11.90380761523046,10.100200400801604,16.713426853707414,6.673346693386774,10.5811623246493,10.340681362725451,10.340681362725451,10.340681362725451
73,10.280561122244489,11.843687374749498,10.04008016032064,16.59318637274549,6.613226452905812,10.521042084168336,10.280561122244489,10.280561122244489,10.280561122244489
74,10.5811623246493,10.701402805611222,10.5811623246493,16.83366733466934,6.973947895791583,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
75,10.04008016032064,10.100200400801604,10.04008016032064,15.090180360721442,6.913827655310621,10.160320641282565,10.04008016032064,10.04008016032064,10.04008016032064
76,10.400801603206414,10.460921843687375,10.400801603206414,15.691382765531063,7.214428857715431,10.521042084168336,10.400801603206414,10.400801603206414,10.400801603206414
77,10.340681362725451,12.084168336673347,10.04008016032064,15.450901803607215,7.515030060120241,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451
78,10.160320641282565,11.122244488977957,10.04008016032064,15.270541082164328,7.454909819639279,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
79,10.280561122244489,11.603206412825651,10.100200400801604,15.150300601202407,7.875751503006012,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
80,10.04008016032064,10.701402805611222,9.97995991983968,13.76753507014028,9.01803607214429,10.04008016032064,10.04008016032064,10.04008016032064,10.04008016032064
81,10.521042084168336,10.641282565130261,10.460921843687375,15.931863727454909,7.695390781563126,10.5811623246493,10.521042084168336,10.521042084168336,10.521042084168336
82,10.280561122244489,13.887775551102205,9.318637274549099,16.412825651302605,6.673346693386774,16.172344689378757,7.034068136272546,10.280561122244489,10.280561122244489
83,10.5811623246493,14.909819639278558,9.198396793587174,16.83366733466934,6.913827655310621,16.472945891783567,7.334669338677355,10.5811623246493,10.5811623246493
84,10.641282565130261,11.843687374749498,10.460921843687375,17.49498997995992,6.733466933867735,10.881763527054108,10.5811623246493,10.641282565130261,10.641282565130261
85,10.821643286573146,11.002004008016032,10.821643286573146,16.83366733466934,7.755511022044089,10.821643286573146,10.821643286573146,10.821643286573146,10.821643286573146
86,10.100200400801604,15.691382765531063,6.913827655310621,15.931863727454909,6.55310621242485,10.160320641282565,10.100200400801604,10.100200400801604,10.100200400801604
87,10.521042084168336,11.783567134268537,10.340681362725451,17.25450901803607,6.673346693386774,10.761523046092185,10.521042084168336,10.521042084168336,10.521042084168336
88,10.400801603206414,10.641282565130261,10.400801603206414,15.450901803607215,7.8156312625250495,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414
89,10.521042084168336,13.16633266533066,9.919839679358718,16.53306613226453,6.913827655310621,10.94188376753507,10.460921843687375,10.521042084168336,10.521042084168336
90,10.5811623246493,12.444889779559118,10.280561122244489,16.893787575150302,6.913827655310621,11.062124248496994,10.5811623246493,10.5811623246493,10.5811623246493
91,10.521042084168336,11.482965931863728,10.400801603206414,16.893787575150302,6.793587174348698,11.002004008016032,10.460921843687375,10.521042084168336,10.521042084168336
92,10.5811623246493,11.24248496993988,10.460921843687375,15.631262525050099,7.935871743486974,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
93,9.97995991983968,10.5811623246493,9.859719438877756,14.789579158316633,7.454909819639279,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
94,10.04008016032064,13.527054108216435,8.957915831663327,10.460921843687375,10.04008016032064,10.220440881763526,10.04008016032064,10.04008016032064,10.04008016032064
95,10.280561122244489,10.280561122244489,10.280561122244489,12.80561122244489,9.73947895791583,10.340681362725451,10.220440881763526,10.280561122244489,10.280561122244489
96,10.160320641282565,10.220440881763526,10.100200400801604,16.112224448897795,6.733466933867735,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
97,10.280561122244489,15.991983967935873,7.334669338677355,16.59318637274549,6.613226452905812,11.002004008016032,10.220440881763526,10.280561122244489,10.280561122244489
98,10.460921843687375,12.084168336673347,10.220440881763526,14.609218436873748,9.07815631262525,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
99,10.100200400801604,11.783567134268537,9.799599198396795,14.969939879759519,7.334669338677355,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
100,10.280561122244489,11.963927855711423,9.97995991983968,16.53306613226453,6.613226452905812,10.5811623246493,10.220440881763526,10.280561122244489,10.280561122244489
101,10.100200400801604,11.783567134268537,9.799599198396795,16.352705410821645,6.492985971943887,10.400801603206414,10.04008016032064,10.100200400801604,10.100200400801604
102,10.460921843687375,10.5811623246493,10.460921843687375,15.931863727454909,7.635270541082164,10.521042084168336,10.460921843687375,10.460921843687375,10.460921843687375
103,10.5811623246493,10.761523046092185,10.5811623246493,16.172344689378757,7.575150300601203,10.641282565130261,10.5811623246493,10.5811623246493,10.5811623246493
104,10.160320641282565,11.603206412825651,9.97995991983968,16.653306613226455,6.492985971943887,10.460921843687375,10.160320641282565,10.160320641282565,10.160320641282565
105,10.280561122244489,10.400801603206414,10.280561122244489,15.631262525050099,7.515030060120241,10.340681362725451,10.280561122244489,10.280561122244489,10.280561122244489
106,10.280561122244489,10.94188376753507,10.160320641282565,14.248496993987976,9.138276553106213,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
107,10.100200400801604,10.881763527054108,10.04008016032064,15.571142284569138,7.274549098196393,11.362725450901802,9.919839679358718,10.100200400801604,10.100200400801604
108,10.160320641282565,10.881763527054108,10.100200400801604,15.330661322645291,7.635270541082164,11.482965931863728,9.97995991983968,10.160320641282565,10.160320641282565
109,11.783567134268537,18.75751503006012,7.8156312625250495,18.637274549098198,7.9959919839679365,11.783567134268537,11.783567134268537,11.783567134268537,11.783567134268537
110,10.641282565130261,10.641282565130261,10.641282565130261,12.685370741482965,10.280561122244489,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
111,10.821643286573146,10.881763527054108,10.821643286573146,16.172344689378757,8.11623246492986,10.821643286573146,10.821643286573146,10.821643286573146,10.821643286573146
112,10.460921843687375,10.641282565130261,10.460921843687375,15.931863727454909,7.635270541082164,10.521042084168336,10.460921843687375,10.460921843687375,10.460921843687375
113,10.220440881763526,10.280561122244489,10.160320641282565,14.609218436873748,8.476953907815632,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526
114,10.460921843687375,11.062124248496994,10.400801603206414,14.609218436873748,9.07815631262525,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
115,10.280561122244489,10.400801603206414,10.280561122244489,10.641282565130261,10.280561122244489,10.400801603206414,10.280561122244489,10.280561122244489,10.280561122244489
116,10.160320641282565,10.220440881763526,10.160320641282565,10.460921843687375,10.160320641282565,10.280561122244489,10.160320641282565,10.160320641282565,10.160320641282565
117,10.340681362725451,12.024048096192384,10.04008016032064,14.368737474949901,8.957915831663327,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451
118,10.280561122244489,13.286573146292586,9.438877755511022,14.068136272545091,9.01803607214429,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
119,10.100200400801604,10.220440881763526,10.100200400801604,10.460921843687375,10.100200400801604,10.521042084168336,10.100200400801604,10.100200400801604,10.100200400801604
120,10.400801603206414,11.663326653306614,10.220440881763526,15.450901803607215,7.875751503006012,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414
121,10.280561122244489,11.302605210420841,10.160320641282565,10.881763527054108,10.220440881763526,10.881763527054108,10.220440881763526,10.280561122244489,10.280561122244489
122,10.521042084168336,11.182364729458918,10.460921843687375,11.122244488977957,10.460921843687375,11.062124248496994,10.460921843687375,10.521042084168336,10.521042084168336
123,10.04008016032064,10.701402805611222,9.919839679358718,10.460921843687375,9.97995991983968,10.521042084168336,9.97995991983968,10.04008016032064,10.04008016032064
124,10.460921843687375,10.460921843687375,10.460921843687375,14.008016032064129,9.438877755511022,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
125,10.220440881763526,10.641282565130261,10.220440881763526,10.400801603206414,10.220440881763526,10.521042084168336,10.220440881763526,10.220440881763526,10.220440881763526
126,10.280561122244489,16.112224448897795,7.154308617234468,16.53306613226453,6.613226452905812,10.460921843687375,10.280561122244489,10.280561122244489,10.280561122244489
127,9.919839679358718,11.663326653306614,9.619238476953909,14.368737474949901,8.296593186372744,10.400801603206414,9.859719438877756,9.919839679358718,9.919839679358718
128,9.97995991983968,9.97995991983968,9.97995991983968,14.909819639278558,7.094188376753507,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
129,10.641282565130261,10.821643286573146,10.641282565130261,15.090180360721442,8.957915831663327,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
130,10.5811623246493,12.745490981963929,10.160320641282565,14.66933867735471,9.198396793587174,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
131,10.100200400801604,14.729458917835672,7.935871743486974,15.030060120240481,7.635270541082164,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
132,10.821643286573146,15.871743486973948,8.296593186372744,16.53306613226453,7.334669338677355,16.53306613226453,7.334669338677355,10.821643286573146,10.821643286573146
133,10.160320641282565,15.871743486973948,6.973947895791583,16.172344689378757,6.613226452905812,10.5811623246493,10.100200400801604,10.160320641282565,10.160320641282565
134,11.362725450901802,18.03607214428858,7.575150300601203,17.975951903807616,7.695390781563126,11.362725450901802,11.362725450901802,11.362725450901802,11.362725450901802
135,10.521042084168336,10.521042084168336,10.460921843687375,12.084168336673347,10.280561122244489,10.521042084168336,10.460921843687375,10.521042084168336,10.521042084168336
136,10.340681362725451,10.460921843687375,10.340681362725451,10.400801603206414,10.340681362725451,11.182364729458918,10.220440881763526,10.340681362725451,10.340681362725451
137,10.100200400801604,10.220440881763526,10.04008016032064,15.210420841683367,7.334669338677355,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
138,10.04008016032064,10.100200400801604,10.04008016032064,12.925851703406813,9.37875751503006,10.220440881763526,9.97995991983968,10.04008016032064,10.04008016032064
139,10.340681362725451,10.340681362725451,10.340681362725451,13.046092184368739,9.73947895791583,10.400801603206414,10.280561122244489,10.340681362725451,10.340681362725451
140,9.97995991983968,10.04008016032064,9.919839679358718,12.745490981963929,9.318637274549099,10.04008016032064,9.919839679358718,9.97995991983968,9.97995991983968
141,10.701402805611222,10.701402805611222,10.701402805611222,12.565130260521043,10.400801603206414,10.701402805611222,10.701402805611222,10.701402805611222,10.701402805611222
142,10.04008016032064,10.160320641282565,10.04008016032064,15.210420841683367,7.575150300601203,10.160320641282565,10.04008016032064,10.04008016032064,10.04008016032064
143,10.100200400801604,10.220440881763526,10.04008016032064,14.428857715430862,8.356713426853707,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
144,10.460921843687375,10.521042084168336,10.460921843687375,16.773547094188377,6.793587174348698,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
145,10.340681362725451,10.460921843687375,10.280561122244489,15.691382765531063,7.454909819639279,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451
146,11.422845691382767,16.713426853707414,9.258517034068138,16.052104208416832,9.859719438877756,12.144288577154308,11.302605210420841,11.422845691382767,11.422845691382767
147,10.340681362725451,10.881763527054108,10.280561122244489,10.460921843687375,10.340681362725451,10.641282565130261,10.340681362725451,10.340681362725451,10.340681362725451
148,10.701402805611222,15.450901803607215,8.897795591182364,14.969939879759519,9.318637274549099,11.482965931863728,10.641282565130261,10.701402805611222,10.701402805611222
149,10.340681362725451,10.340681362725451,10.340681362725451,15.330661322645291,7.8156312625250495,10.701402805611222,10.340681362725451,10.340681362725451,10.340681362725451
150,10.460921843687375,10.460921843687375,10.460921843687375,16.893787575150302,6.673346693386774,10.761523046092185,10.460921843687375,10.460921843687375,10.460921843687375
151,12.384769539078157,12.50501002004008,12.384769539078157,15.991983967935873,11.783567134268537,12.384769539078157,12.384769539078157,12.384769539078157,12.384769539078157
152,10.160320641282565,10.280561122244489,10.160320641282565,15.450901803607215,7.274549098196393,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
153,10.641282565130261,15.631262525050099,8.537074148296593,13.827655310621243,9.859719438877756,12.144288577154308,10.400801603206414,10.641282565130261,10.641282565130261
154,10.881763527054108,16.112224448897795,8.71743486973948,15.270541082164328,9.498997995991983,11.302605210420841,10.881763527054108,10.881763527054108,10.881763527054108
155,10.641282565130261,10.641282565130261,10.5811623246493,12.625250501002004,10.280561122244489,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
156,10.761523046092185,11.002004008016032,10.761523046092185,10.94188376753507,10.761523046092185,11.182364729458918,10.761523046092185,10.761523046092185,10.761523046092185
157,10.340681362725451,10.5811623246493,10.340681362725451,10.460921843687375,10.340681362725451,11.122244488977957,10.280561122244489,10.340681362725451,10.340681362725451
158,10.761523046092185,10.821643286573146,10.701402805611222,10.821643286573146,10.701402805611222,11.543086172344688,10.641282565130261,10.761523046092185,10.761523046092185
159,10.160320641282565,14.969939879759519,7.875751503006012,14.729458917835672,8.11623246492986,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
160,10.220440881763526,10.400801603206414,10.220440881763526,14.66933867735471,8.476953907815632,10.220440881763526,10.220440881763526,10.220440881763526,10.220440881763526
161,10.400801603206414,16.23246492985972,7.034068136272546,11.182364729458918,10.340681362725451,10.400801603206414,10.400801603206414,10.400801603206414,10.400801603206414
162,10.761523046092185,10.881763527054108,10.761523046092185,15.210420841683367,9.138276553106213,10.761523046092185,10.761523046092185,10.761523046092185,10.761523046092185
163,10.100200400801604,15.511022044088177,6.973947895791583,10.701402805611222,9.97995991983968,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
164,10.340681362725451,10.400801603206414,10.340681362725451,13.40681362725451,9.619238476953909,10.460921843687375,10.340681362725451,10.340681362725451,10.340681362725451
165,10.280561122244489,10.340681362725451,10.280561122244489,12.204408817635272,9.97995991983968,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
166,9.97995991983968,10.100200400801604,9.97995991983968,10.220440881763526,9.97995991983968,10.220440881763526,9.97995991983968,9.97995991983968,9.97995991983968
167,10.641282565130261,16.713426853707414,7.094188376753507,11.482965931863728,10.521042084168336,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
168,10.280561122244489,11.723446893787576,10.04008016032064,15.330661322645291,7.575150300601203,10.280561122244489,10.280561122244489,10.280561122244489,10.280561122244489
169,10.460921843687375,15.571142284569138,7.8156312625250495,15.270541082164328,8.176352705410823,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
170,10.641282565130261,15.150300601202407,8.236472945891784,15.450901803607215,7.875751503006012,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
171,10.641282565130261,15.150300601202407,8.176352705410823,15.450901803607215,7.8156312625250495,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
172,10.641282565130261,15.090180360721442,8.296593186372744,15.390781563126252,7.935871743486974,10.641282565130261,10.641282565130261,10.641282565130261,10.641282565130261
173,10.100200400801604,10.340681362725451,10.04008016032064,14.368737474949901,8.476953907815632,10.100200400801604,10.100200400801604,10.100200400801604,10.100200400801604
174,9.97995991983968,13.947895791583166,8.056112224448897,14.549098196392785,7.274549098196393,9.97995991983968,9.97995991983968,9.97995991983968,9.97995991983968
175,10.280561122244489,10.460921843687375,10.280561122244489,10.340681362725451,10.280561122244489,10.94188376753507,10.220440881763526,10.280561122244489,10.280561122244489
176,10.460921843687375,16.472945891783567,6.973947895791583,11.362725450901802,10.340681362725451,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
177,10.280561122244489,10.400801603206414,10.280561122244489,10.521042084168336,10.280561122244489,10.521042084168336,10.280561122244489,10.280561122244489,10.280561122244489
178,10.460921843687375,11.062124248496994,10.400801603206414,15.511022044088177,7.935871743486974,10.460921843687375,10.460921843687375,10.460921843687375,10.460921843687375
179,10.160320641282565,11.482965931863728,9.919839679358718,15.150300601202407,7.454909819639279,10.160320641282565,10.160320641282565,10.160320641282565,10.160320641282565
180,10.340681362725451,15.751503006012024,7.575150300601203,16.53306613226453,6.673346693386774,10.340681362725451,10.340681362725451,10.340681362725451,10.340681362725451
181,9.73947895791583,9.859719438877756,9.73947895791583,14.729458917835672,7.094188376753507,9.73947895791583,9.73947895791583,9.73947895791583,9.73947895791583
182,10.521042084168336,11.062124248496994,10.400801603206414,10.641282565130261,10.460921843687375,10.701402805611222,10.460921843687375,10.521042084168336,10.521042084168336
183,10.5811623246493,10.641282565130261,10.5811623246493,15.270541082164328,8.777555110220442,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
184,10.5811623246493,11.182364729458918,10.460921843687375,15.691382765531063,7.875751503006012,10.5811623246493,10.5811623246493,10.5811623246493,10.5811623246493
185,10.521042084168336,10.641282565130261,10.521042084168336,12.685370741482965,10.160320641282565,10.5811623246493,10.521042084168336,10.521042084168336,10.521042084168336
186,9.859719438877756,10.04008016032064,9.859719438877756,12.80561122244489,9.258517034068138,9.859719438877756,9.859719438877756,9.859719438877756,9.859719438877756
