A20_0,9.000000e+03
C8_0,3.799000e+03
cIAP_0,9.000000e+03
CYLD_0,9.000000e+03
FADD_0,3.109000e+03
FLIP_0,3.900000e+03
LUBAC_0,7.226000e+03
MLKLa_0,5.544000e+03
RIP1_0,4.000000e+04
RIP3_0,1.065400e+04
TNF_0,2.326000e+03
TNFR_0,4.800000e+03
TRADD_0,4.696000e+03
TRAF_0,1.177600e+04
p1,2.217756e-07
p2,1.192723e-05
p3,4.577747e-05
p4,4.641776e-05
p5,2.111147e+03
p6,7.687284e-01
p7,5.733323e-05
p8,8.262150e+00
p9,2.385642e-02
p10,1.056622e-02
p11,4.603447e+03
p12,3.820036e-03
p13,3.055758e-04
p14,3.371691e-05
p15,1.190484e+00
p16,2.391211e-05
p17,1.705919e+04
p18,1.190484e+00
p19,5.834796e+01
p20,1.705919e+04
p21,3.252868e+03
p22,9.421074e-05
p23,3.277874e-03
p24,9.355316e-02
p25,2.976263e-02
p26,2.278441e-06
p27,4.536805e+02
p28,5.962619e+00
p29,8.206007e-04
p30,5.716384e-01
p31,1.437033e-05
p32,5.034449e-07
p33,1.979453e+01
p34,4.561499e-02
p35,6.397095e-03
p36,6.561545e-04
p37,2.787552e-04
p38,7.715347e-02
p39,8.630721e+01
p40,5.538715e+03
